1,100305,9.94,1,1,0,0,0,78.16,22.46,172,63,86.9,0.26,0.13,45.92,0,226.62,37,13,2,127,0,90.13,22.46,0,63,172,130.18,2047.99,1,0,50,50,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0.01,1,0,49,0,0,0
1,100301,9.82,1,1,0,0,0,32.58,106.01,238,148,135.92,0.92,0.46,0,0,0,122,0,0,133,0,139.31,106.01,30.2,142,213,98.15,100,0,0,7.9722,7.9722,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0.21,0,0,55,0,0,0
1,100305,9.8,1,1,0,0,1,220.29,2.95,803,514,209.79,12.62,12.14,0,0,257.58,302,0,0,265,0,232.11,2.95,140.25,435,704,0,30720,1,1,120,90,1,1,1,1,1,4,1,32,70,1,1,26.88,1,15,15.67,1,1,31,0,798,0
1,100305,9.24,1,1,0,0,1,112.04,32.89,514,263,177.93,34.24,34.5,0,0,363.08,204,0,0,264,28,146.24,32.89,40,151,349,11302.7,20480,1,1,90,90,0,1,0,0,1,4,1,79,86,0,0,0,0,0,1127.28,1,1,33,0,514,0
1,100305,9.14,1,1,0,0,0,89.79,72.01,223,153,70.01,11.49,18.89,0,0,0,114,0,0,57,0,70,72.01,10,86,145,8599.03,10240,1,1,70,70,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.29,0,1,38,0,219,0
1,100305,8.9,1,1,0,0,0,83.52,25.73,144,60,101.57,0.55,0.43,0,0,93.67,79,0,0,134,0,91.01,25.73,40,17,34,0.24,10240,1,1,70,70,0,1,1,1,1,4,1,45,26,0,0,0,0,0,1.93,1,1,48,0,26,0
1,100301,2.38,1,1,1,0,1,64.28,35,120,84,46.69,4.86,1.6,0,0,147.66,33,0,0,101,0,80.08,35,49.99,68,97,100,10440,1,1,57.9722,57.9722,1,1,1,1,1,2,1,18,0,0,0,0,0,0,189.95,1,0,36,0,115,0
1,100305,2.16,1,1,0,0,0,44.06,64.82,57,27,90.06,0.58,3.3,0,0,0,47,57,47,42,15,48,64.82,0.2,23,51,3374.16,3502.63,0,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.08,0,0,54,0,30,0
1,100305,2.02,1,1,1,0,1,113.76,24.1,337,98,96.3,2.88,4.91,0,0,236.73,212,153,103,124,0,98.99,24.1,1.2,62,169,5028.36,10240,1,1,70,70,0,1,0,0,1,6,1,26,47,0,0,0,0,0,110.42,1,1,47,0,288,0
1,100305,8.78,1,1,0,0,1,98.26,10.22,520,235,103.26,12.7,3.12,0,0,257.87,149,0,0,133,0,89.77,10.22,40.1,53,104,0,10240,1,1,70,70,1,1,1,1,1,4,1,117,154,1,1,0,0,0,7.19,1,1,58,0,145,0
1,100305,2.16,1,1,0,0,1,132.29,25.38,491,277,137.11,3.96,2.41,0,0,0,165,0,0,162,25,135.15,25.38,45,253,425,2469.13,20480,1,1,90,90,0,0,1,3,0,0,0,0,0,0,0,0,0,0,6.26,0,1,-1,0,490,0
1,100301,1.9,1,1,1,0,0,64.39,25.68,26,18,70.59,8.16,5.75,0,0,114.86,11,0,0,15,10,71.66,25.68,0,4,11,5928.81,10440,1,1,60,7.9722,0,1,0,0,1,2,1,3,0,0,0,0,0,0,147.11,0,0,51,0,0,0
1,100305,1.99,1,1,1,0,0,100.39,21.09,422,213,148.62,5.2,3.77,0,0,206.75,206,74,45,301,129,161.31,21.09,0.2,164,284,7.4,10240,1,1,70,70,0,1,0,0,1,4,1,58,59,0,0,0,0,0,3.67,1,1,49,0,401,0
1,100305,1.21,1,1,1,0,0,104.8,29.48,127,100,112.93,12.34,12.77,0,0,0,65,0,0,70,32,114.71,29.48,30.12,98,124,12846.55,20480,1,1,90,90,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2.78,0,1,25,0,118,0
1,100305,2.43,1,1,0,0,0,136.98,26.78,655,303,167.53,2.63,5.71,4.48,0,199.97,292,45,22,399,28,165.63,26.78,50,293,635,2.5,10240,1,1,70,70,0,1,0,0,1,2,1,5,13,0,0,0,0,0,13.87,0,1,49,0,653,0
1,100305,2.4,1,1,0,0,0,67.92,50.03,198,48,74,0,0,0,0,87.65,137,0,0,40,0,74,50.03,0,10,11,0.28,4096,1,1,50,50,0,1,0,0,1,3,1,126,58,0,0,0,0,0,0,1,0,56,0,58,0
1,100305,1.38,1,1,0,0,0,104.6,206.69,5,5,114,0,0,0,0,0,1,0,0,6,0,114,206.69,0,5,5,0,20480,1,1,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,5,0
1,100305,12.64,1,1,0,0,0,78.09,8.26,148,91,100.9,8.41,13.7,0,0,0,55,1,0,65,0,92,8.26,20.22,41,66,0,10240,1,1,70,70,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.47,0,1,46,0,0,0
1,100305,10.85,1,1,0,0,1,81.88,13.87,505,213,92.26,2.89,2.7,4.48,0,394.23,208,1,0,236,0,93.79,13.87,0.1,45,118,2048,4096,1,1,50,50,0,0,1,3,1,4,1,0,1,0,0,0,0,0,18.54,0,0,52,0,60,0
1,100305,10.83,1,1,0,0,0,89.3,11.91,232,109,74.24,4.56,6.51,0,0,282.74,79,17,3,66,0,72.91,11.91,0.1,102,218,9.29,10240,1,1,70,70,0,1,1,1,1,7,1,3,5,0,0,0,0,0,335.11,1,1,58,0,232,0
1,100305,10.53,1,1,0,0,0,145.64,77.25,10,10,158.2,8.95,0,0,0,101.53,0,0,0,0,0,162.4,77.25,40.19,10,10,0,10240,1,1,70,70,1,1,1,1,1,3,1,0,0,1,1,35.84,1,16,0,1,1,42,0,10,0
1,100305,10.38,1,1,0,0,1,91.72,33.42,425,238,110.01,6.87,5.99,0,0,0,263,0,0,107,0,100,33.42,30.1,41,83,2048,4096,0,1,30,30,0,1,1,3,1,3,1,0,0,1,1,45.92,0,26,1162.11,0,0,32,0,111,0
1,100301,10.27,1,1,0,0,1,36.82,79.97,584,220,59.71,0.9,1.1,0,0,59.71,28,25,0,11,0,31,44.37,0,215,578,100,200,1,1,7.9722,57.9722,0,1,0,0,1,2,1,0,3,0,0,0,0,0,10.59,0,0,63,0,584,0
1,100301,10.15,1,1,0,0,0,80.31,27.71,304,123,92.26,6.63,6.94,0,0,231.9,187,0,0,147,0,91.06,27.71,50.1,85,200,100,10440,1,1,60,60,0,1,1,3,1,6,1,92,9,0,0,0,0,0,42.63,1,0,57,0,292,0
1,100305,10.15,1,1,0,0,0,106.44,22.06,72,47,116.35,1.27,0,0,0,225.42,15,0,0,37,0,116,22.06,0.2,12,14,0.3,20480,1,1,90,90,0,1,1,3,1,2,1,1,8,0,0,0,0,0,0,0,1,48,0,0,0
1,100301,10.14,1,1,0,0,0,33.16,15.87,651,201,51.83,0,0,0,0,71.12,112,0,0,133,0,48,15.87,7.05,57,112,0.04,200,0,0,7.9722,7.9722,0,1,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,59,0,0,0
1,100305,9.41,1,1,0,0,0,68.27,62.39,163,85,94.96,1.07,0.72,0,0,244.24,86,0,0,177,0,101.99,62.39,0.2,47,79,736.42,5120,1,1,50,50,0,1,1,1,1,3,1,0,2,0,0,0,0,0,8.41,1,0,51,0,2,0
1,100459,9.1,1,1,0,0,0,120.31,36.33,258,148,142.29,0.23,0.25,0,0,0,139,0,0,269,0,139.72,36.33,47.16,134,226,100,100,0,0,30,30,0,1,1,3,1,1,1,0,0,1,1,45.92,1,20,0.82,1,0,47,0,246,0
1,100305,9.15,1,1,0,0,0,101.14,90.66,469,246,106.93,31.31,16.73,0,0,0,166,0,0,110,0,96.22,90.66,40,167,385,29.22,10240,1,1,70,70,0,1,1,3,1,2,1,0,0,0,0,0,0,0,3.58,0,1,50,0,469,0
1,100305,8.83,1,1,0,0,0,58.58,34.94,13,9,80,0.09,0,3.52,0,0,3,1,0,0,0,80,-6.48,0,9,13,0.09,4096,1,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
1,100305,8.81,1,1,0,0,0,156.9,30.45,1144,728,178.18,6.34,9.3,0,0,330.73,517,0,0,443,0,152.22,30.45,0.2,196,351,9520.37,20480,1,1,90,90,1,1,1,1,1,2,1,121,277,1,1,0,0,14,851.45,1,1,63,0,285,0
1,100459,2.58,1,1,0,0,0,100.81,27.4,576,86,95.43,0.73,6.53,0,0,0,296,0,0,326,225,101.01,27.4,0.3,86,576,100,100,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.07,0,0,57,0,576,0
1,100305,1.49,1,1,0,0,0,85.48,97.58,301,68,77.24,0.73,19.74,0,0,221.58,78,0,0,89,0,92.18,97.58,50,53,221,1.19,10240,1,1,70,70,0,1,0,0,1,4,1,4,76,0,0,0,0,0,0.48,1,1,56,0,301,0
1,100305,2.46,1,1,0,0,0,133.35,78.42,480,141,152,0.02,0.04,0,0,0,146,176,55,112,31,150.2,78.42,0.2,141,480,35.87,20480,1,1,90,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,1,54,0,0,0
1,100305,2.37,1,1,0,0,1,103.73,59.98,208,84,109.13,29.97,10.97,0,0,0,101,0,0,48,0,109,59.98,0,53,157,989.57,20480,1,1,90,90,0,1,0,0,1,3,1,31,19,0,0,0,0,0,177.14,1,1,46,0,208,0
1,100301,2.32,1,1,0,0,0,8.46,46.69,70,19,151.15,0.47,0,0,0.08,0,1,0,0,283,0,152.62,46.69,30.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0
1,100305,2.07,1,1,0,0,0,146.6,97.97,394,249,146.73,5.09,8.14,0,0,0,176,0,0,116,0,160,97.97,80.14,31,44,17.29,10240,1,1,70,70,1,0,1,1,0,0,0,0,0,1,1,45.92,1,15,162.39,0,1,30,0,394,1
1,100301,12.09,1,1,0,0,0,7.38,120.6,101,66,98.72,0,0,0,0,0,14,0,0,56,0,11.95,120.6,0,66,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0
1,100305,2.58,1,1,0,0,1,148.32,21.09,284,174,164.38,0.45,0.02,0,0,146.56,185,0,0,146,0,161.24,21.09,25.24,14,49,22.45,20480,1,1,90,90,0,1,1,1,1,3,1,33,20,0,0,0,0,0,0,1,1,40,0,35,0
1,100305,2.24,1,1,0,0,0,128.02,41.93,313,79,139.87,4.57,16.76,0,0,0,114,313,114,33,5,138.2,41.93,0.2,17,93,17168.43,20480,1,1,90,90,0,1,0,0,1,2,1,0,0,0,0,0,0,0,3981.08,0,1,-1,0,146,0
1,100305,2.49,1,1,0,0,0,77.46,40.72,0,0,94.23,0.14,0.78,4.48,0,0,0,0,0,66,62,94.5,40.72,5.2,0,0,754.31,4096,1,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5,0,0,54,0,0,0
1,100301,2.16,1,0,0,0,1,7.28,79.47,0,0,165.71,1.87,0,0,0,0,0,0,0,0,0,131,79.47,20.06,0,0,0,100,0,0,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
1,100305,2.15,1,1,0,0,1,83.68,484.68,914,280,69,10.13,14.61,0,0,127.39,381,512,233,331,172,105.86,465.95,30,57,114,2934.44,10240,1,1,70,70,0,1,0,0,1,4,1,342,457,0,0,0,0,0,252.89,1,1,30,0,911,1
1,100301,8.51,1,1,0,0,1,62.64,245.42,285,95,61.43,19.2,36.64,0,0,232.32,95,0,0,156,0,68,149.26,59.99,22,34,100,10440,1,1,57.9722,57.9722,0,1,0,0,1,4,1,61,129,0,0,0,0,0,268.74,1,0,48,0,129,0
1,100301,8.36,1,1,0,0,0,28.07,232.95,212,81,104.36,0.17,0.15,0,0,99.13,93,0,0,51,0,35.23,232.95,0,49,123,100,200,1,1,7.9722,57.9722,0,1,0,0,1,4,1,4,57,0,0,0,0,0,0.68,1,0,39,0,159,0
1,100305,8.33,1,1,0,0,0,110.68,95.26,273,195,122.65,0.49,0.66,0,0,371.24,77,0,0,49,0,121.58,95.26,60.16,82,120,73.22,20480,1,1,90,90,1,1,1,1,1,6,1,35,117,0,0,0,0,0,1.15,1,1,41,0,273,0
1,100305,8.31,1,1,0,0,0,36.56,163.46,162,38,40.03,0.12,0.42,0,0,0,29,0,0,49,0,40,163.46,0,30,132,428.7,475.93,0,0,20,20,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.63,0,0,48,0,162,0
1,100305,8.29,1,1,0,0,0,181.96,126.26,20,17,203.42,16.61,4.69,0,0,356.06,1,0,0,2,0,200,126.26,41.6,14,17,8.54,21504,1,1,90,90,0,1,0,0,1,6,1,0,2,1,1,45.92,1,14,7.23,1,1,-1,0,19,1
1,100301,8.07,1,1,0,0,0,111.28,210.66,248,155,141.24,0.22,0.84,0,0,278.04,128,57,17,263,0,148.19,210.66,70.19,87,165,100,10440,1,1,57.9722,57.9722,0,1,0,0,1,3,1,29,44,1,1,18.76,1,14,132.03,1,0,32,0,248,0
1,100305,6.81,1,1,0,0,0,83.61,44.57,259,68,97.12,1.89,0.66,4.48,0,0,115,0,0,253,91,114.3,44.57,0.16,64,206,526.31,4096,1,1,50,50,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0.09,0,0,35,0,245,0
1,100305,11.25,1,1,0,0,1,120,5,717,365,91.57,3.84,3.83,0,0,354.06,343,12,2,261,0,95.71,0,0,241,554,3921.03,10240,1,1,70,70,1,1,1,1,1,4,1,31,38,0,0,0,0,0,20.64,1,1,63,1,710,0
1,100301,11.03,1,1,0,0,1,84.14,116.47,589,165,74.06,22.78,17.79,0,20.72,257.75,291,0,0,219,0,79.48,116.47,49,53,114,100,200,0,0,7.9722,7.9722,0,1,1,1,1,4,1,182,148,1,1,45.92,0,14,198.23,1,0,50,0,588,0
1,100305,7,1,1,0,0,1,130.74,67.32,144,62,119.91,1.18,1.32,0,38.65,231.79,62,0,0,35,5,125.4,67.32,40,10,17,1024,2048,0,0,30,30,0,1,0,0,1,3,1,45,31,1,1,44.28,1,14,0.9,1,0,32,0,28,0
1,100301,10.23,1,1,0,0,0,66.42,102.83,286,159,73.61,5.96,2.16,0,0,269.48,158,0,0,215,0,75.76,102.63,40,24,35,100,10440,1,1,60,60,0,1,1,1,1,5,1,148,97,0,0,0,0,0,66.6,1,0,46,0,286,0
1,100305,9.64,1,1,0,0,1,205,40.27,323,205,236.53,14.67,9.03,4.48,0,166.53,173,0,0,245,2,237.93,40.27,125.2,200,318,0,20480,1,1,90,90,0,1,0,0,1,2,1,3,2,1,1,45.92,1,14,0.74,1,1,-1,0,321,0
1,100305,11.05,1,1,0,0,1,102.48,418.35,562,294,118.04,22.68,13.06,0,0,412.13,208,78,25,206,0,108,80.07,11.92,185,400,3133,10240,1,1,70,70,1,1,1,1,1,6,1,30,39,0,0,0,0,0,73.73,1,1,35,0,0,0
1,100305,4.72,1,1,0,0,0,168.86,48.21,334,126,97.24,1.5,0.61,0,0,126.24,158,0,0,215,155,103.85,48.21,0.32,83,234,625.22,1421.81,0,0,30,30,0,1,0,0,1,2,1,19,68,1,1,18.2,0,15,4.02,1,0,53,0,201,0
1,100305,2.99,1,1,0,0,0,53.8,95.04,112,38,161.68,0,0,0,0,0,89,104,84,286,45,159.1,95.04,61.99,28,89,0,10240,1,1,70,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0
1,100305,1.73,1,1,0,0,0,152.05,128.82,181,129,170.01,22.2,30.68,0,0,0,67,0,0,124,21,173.41,40.09,73.41,43,51,0.72,10240,1,1,70,70,1,0,1,1,0,0,0,0,0,1,1,45.92,1,14,1263.24,0,1,44,0,54,0
1,100305,3.2,1,1,0,0,1,145.44,99.89,249,73,177.44,7.82,9.3,0,0,351.05,112,19,7,123,0,173.2,99.89,45,17,33,9689.26,21504,1,1,90,90,0,1,0,0,1,6,1,102,105,1,1,45.92,0,15,3537.67,1,1,30,0,234,1
1,100305,2.77,1,1,0,0,0,44.46,132.43,51,37,111.01,7.66,1.24,0,0,142.34,16,0,0,51,5,111.01,132.43,60,36,50,1272.11,2048,1,1,30,70,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0.72,0,1,-1,0,51,0
1,100305,3.27,1,1,0,0,1,162.9,74.33,160,21,164.92,10.72,10.14,0,0,649.12,138,135,120,12,4,178,74.33,110.2,7,8,10240,10240,1,1,70,70,0,1,1,3,1,6,1,4,0,1,1,45.92,1,1,6.95,1,1,34,0,160,0
1,100305,3.09,1,1,0,0,0,152.54,109.32,111,85,221.74,3.1,4.78,0,0,269.66,41,0,0,84,0,230.55,109.12,110.2,55,72,1152.56,5120,1,1,50,50,0,1,0,0,1,2,1,14,24,1,1,45.92,1,16,2.44,1,0,46,0,108,0
1,100305,13.01,1,1,0,0,0,64.47,101.49,171,111,74.87,0.45,0.12,0,0,104.64,63,0,0,102,31,78.6,101.49,0.2,85,133,121.71,4096,1,1,50,50,0,1,1,1,1,2,1,0,14,0,0,0,0,0,0.05,1,0,46,0,171,0
1,100305,1.91,1,1,1,0,1,45.77,52.97,129,49,109,6.49,2,0,0.81,0,44,129,44,12,6,109,52.97,60,40,108,2048,2048,1,1,30,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,1,41,0,99,0
1,100305,10.97,1,1,0,0,0,119.72,79.01,301,103,114.59,0,1.24,0,0,0,179,0,0,295,0,120.97,79.01,0.2,29,157,1271.94,10240,1,1,70,70,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0.47,0,1,69,0,49,0
1,100305,10.44,1,1,0,0,1,51.12,110.16,141,73,69.24,1.66,1.24,0,0,112.94,103,0,0,123,0,55.56,110.16,0,53,105,1275.35,2048,0,1,30,30,0,1,1,3,1,2,1,9,9,0,0,0,0,0,16.67,0,0,30,0,141,0
1,100459,1.7,1,1,0,0,0,17.52,61.76,34,23,20.27,0,0,0,0,106.66,30,0,0,44,0,21.66,61.76,0,23,34,0,0,0,0,30,30,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,69,0,0,0
1,100305,8.07,1,1,0,0,0,77.56,13.61,82,29,84.13,0.58,0.33,4.48,0,0,44,82,44,46,20,84.1,13.61,0.2,26,74,325.11,4096,1,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,45,0,72,0
1,100301,7.44,1,1,0,0,0,92.66,194.79,603,81,125,0,0,0,0,71,95,4,0,151,0,124.77,194.79,60,66,572,0.06,200,0,0,7.9722,7.9722,0,0,1,3,1,2,1,2,0,1,1,45.92,1,15,0,1,0,68,0,0,1
1,100305,6.24,1,1,0,0,0,100.75,85.15,530,325,148.34,5.36,51.65,0,0,402.49,233,0,0,254,9,152.22,85.15,60.4,72,109,20480,20480,1,1,90,90,0,1,1,1,1,4,1,0,108,0,0,0,0,0,43533.62,1,1,48,0,530,0
1,100305,6.04,1,1,0,0,1,99.09,49.44,402,148,74.2,9.71,5.45,0,0,168.92,245,14,0,143,0,79.34,49.44,0,49,118,0.69,10240,1,1,70,70,0,1,1,1,1,6,1,111,51,1,1,0,0,14,70.32,1,1,-1,0,401,0
1,100301,5.11,1,1,0,0,1,81.01,12.43,326,60,109.64,9.82,3.08,0,9.43,479.67,212,276,194,174,0,109.19,12.43,109.19,31,157,100,100,1,1,7.9722,57.9722,0,1,0,0,1,5,1,0,10,1,1,28.4909,1,14,1798.21,1,0,-1,0,0,0
1,100459,4.69,1,1,0,0,0,17.36,61.24,45,36,27.99,0,0,0,0,387.31,24,1,0,24,19,19,61.24,0,1,1,0,100,0,0,30,30,0,1,1,3,1,5,1,23,7,0,0,0,0,0,0,1,0,42,0,7,1
1,100301,3.97,1,1,0,0,1,80.94,66.63,427,278,89.83,0,0,0,0,254.74,186,0,0,64,0,72.5,66.63,0.2,112,175,0,10440,1,1,60,60,0,1,0,0,1,4,1,11,20,0,0,0,0,0,0,1,0,26,0,0,0
1,100305,3.57,1,1,0,0,0,195.45,18.08,100,78,187.69,0.4,0.17,0,0,156.69,33,4,2,31,0,246.95,18.08,70.2,53,69,368.29,20480,1,1,90,90,0,1,1,3,1,4,1,0,1,1,1,29.5462,1,15,0.36,1,1,51,0,100,0
1,100305,3.5,1,1,0,0,0,82.76,67.57,81,57,67.26,19.67,23.35,0,0,0,35,0,0,69,0,91.71,67.57,30,57,81,1270.15,10240,1,1,70,70,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0
1,100305,3.13,1,1,0,0,0,101.64,33.01,116,72,107.61,0.97,5.23,0,0,0,55,0,0,143,0,118.17,33.01,50.2,71,115,10.53,10240,1,1,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.61,0,1,51,0,113,0
1,100305,15.11,1,1,0,0,0,103.76,100.95,117,84,85.91,1.28,0.7,0,0,372.58,56,0,0,90,0,100.37,100.95,20.2,66,98,6.76,10240,1,1,70,70,0,1,1,3,1,3,1,9,10,0,0,0,0,0,4.26,1,1,62,0,116,0
1,100305,14.35,1,1,0,0,0,80.16,41.64,42,32,67.03,4.38,0.81,0,0,0,21,0,0,53,0,67,41.64,0,20,30,831.99,10240,1,1,70,70,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.36,0,1,65,0,41,0
1,100305,11.83,1,1,0,0,0,130.19,34.65,245,176,160,0.35,0.22,0,0,195.44,75,0,0,43,0,120,34.65,20,164,225,0,10240,1,1,70,70,1,0,1,1,1,2,1,0,0,1,1,45.08,0,14,8.68,0,1,50,0,245,0
1,100305,13.66,1,1,0,0,0,172.21,191.42,314,242,199.43,2.79,3.46,0,0,129.43,113,2,0,164,0,201.72,90.79,201.72,205,267,6.97,20480,1,1,90,90,1,1,1,1,1,2,1,0,0,1,1,45.92,1,13,65.25,1,1,60,0,314,1
1,100305,10.74,1,1,0,0,0,43.96,73.59,177,123,112.03,1.38,0.1,0,0,152.57,101,0,0,209,0,112,73.59,90,66,100,105.14,2048,0,1,30,30,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0.85,0,0,56,0,176,0
